geoname_id,bc_geographic_name,geoname_type,lon,lat,bcgn_name,bcgn_feature_type,da_uid,da_population,da_match,da_distance_m,csd_uid,csd_name,csd_type,csd_population,csd_match,csd_distance_m,name_agrees_with_csd,muni_name,muni_type,muni_population,muni_population_year,muni_population_latest,muni_latest_year,place_population,place_population_basis,place_population_source,place_population_confidence,geo_level,geo_uid,geo_shared_with,parent_geoname_id,parent_name,is_nested,is_primary,selected_because,note
63561,Kispiox 1,Indian Reserve,-127.6936111108,55.3511111082,Kispiox 1,Indian Reserve-Réserve indienne,59490174,578,contains,0.0,5949813,Kispiox 1,Indian reserve,578,contains,0.0,yes,,,,,,,578,csd,"2021 Census, census subdivision",high,csd,5949813,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Kispiox 1 itself"
65337,Kitselas 1,Indian Reserve,-128.4183026322,54.6164437002,Kitselas 1,Indian Reserve-Réserve indienne,59490115,291,contains,0.0,5949844,Kitselas 1,Indian reserve,291,contains,0.0,yes,,,,,,,291,csd,"2021 Census, census subdivision",high,csd,5949844,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Kitselas 1 itself"
65330,Kitsumkaylum 1,Indian Reserve,-128.6683073969,54.5331059203,Kitsumkaylum 1,Indian Reserve-Réserve indienne,59490141,315,contains,0.0,5949804,Kitsumkaylum 1,Indian reserve,315,contains,0.0,yes,,,,,,,315,csd,"2021 Census, census subdivision",high,csd,5949804,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Kitsumkaylum 1 itself"
65332,Kshish 4,Indian Reserve,-128.4683022524,54.5664423856,Kshish 4,Indian Reserve-Réserve indienne,59490114,399,contains,0.0,5949805,Kshish 4,Indian reserve,0,nearest-name,22.2,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5949805,0,,,FALSE,TRUE,indigenous,"the point lies 22 m outside the same-named census subdivision, inside Kitimat-Stikine C (Part 1); the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Kshish 4 itself"
65329,Kulspai 6,Indian Reserve,-128.5849700331,54.4997732957,Kulspai 6,Indian Reserve-Réserve indienne,59490204,737,contains,0.0,5949807,Kulspai 6,Indian reserve,73,nearest-name,533.0,yes,,,,,,,73,csd,"2021 Census, census subdivision",medium,csd,5949807,0,,,FALSE,TRUE,indigenous,"the point lies 533 m outside the same-named census subdivision, inside Kitimat-Stikine C (Part 1); the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Kulspai 6 itself"
64927,Laketown 3,Indian Reserve,-124.2014699921,53.9331561092,Laketown 3,Indian Reserve-Réserve indienne,59510237,467,contains,0.0,5951813,Laketown 3,Indian reserve,16,nearest-name,381.7,yes,,,,,,,16,csd,"2021 Census, census subdivision",medium,csd,5951813,0,,,FALSE,TRUE,indigenous,"the point lies 382 m outside the same-named census subdivision, inside Bulkley-Nechako F; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Laketown 3 itself"
53994,Laxgalts'ap,Community,-129.5766905019,55.0303221623,Laxgalts'ap,Community,59490107,248,contains,0.0,5949035,Nisga'a,Nisga'a land,1794,contains,0.0,no,,,,,,,248,da,"2021 Census, dissemination area",high,da,59490107,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65824,Maxan Lake 4,Indian Reserve,-126.1138888885,54.3194444415,Maxan Lake 4,Indian Reserve-Réserve indienne,59510184,0,contains,0.0,5951028,Bulkley-Nechako B,Regional district electoral area,1706,contains,0.0,no,,,,,,,0,da,"2021 Census, dissemination area",high,da,59510184,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
62101,Mission Lands 17,Indian Reserve,-124.2708333339,54.4555555528,Mission Lands 17,Indian Reserve-Réserve indienne,59510281,0,contains,0.0,5951849,Mission Lands 17,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5951849,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Mission Lands 17 itself"
65163,Moricetown 1,Indian Reserve,-127.3182824415,55.0164637622,Moricetown 1,Indian Reserve-Réserve indienne,59490178,253,contains,0.0,5949817,Moricetown 1,Indian reserve,253,contains,0.0,yes,,,,,,,253,csd,"2021 Census, census subdivision",high,csd,5949817,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Moricetown 1 itself"
66045,Nak'azdli,Indian Reserve,-124.2474999995,54.4313888862,Nak'azdli,Indian Reserve-Réserve indienne,59510252,528,contains,0.0,5951803,Nak'azdli,Indian reserve,528,contains,0.0,yes,,,,,,,528,csd,"2021 Census, census subdivision",high,csd,5951803,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Nak'azdli itself"
36865,Nass Camp,Community,-129.0004366001,55.2862001181,Nass Camp,Community,59490203,430,contains,0.0,5949035,Nisga'a,Nisga'a land,1794,contains,0.0,no,,,,,,,430,da,"2021 Census, dissemination area",high,da,59490203,3,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64851,Nautley (Fort Fraser) 1,Indian Reserve,-124.6042665629,54.0775973757,Nautley (Fort Fraser) 1,Indian Reserve-Réserve indienne,59510232,212,contains,0.0,5951802,Nautley (Fort Fraser) 1,Indian reserve,227,contains,0.0,yes,,,,,,,227,csd,"2021 Census, census subdivision",high,csd,5951802,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Nautley (Fort Fraser) 1 itself"
64835,Nedoats 11,Indian Reserve,-126.3182501172,55.0498107008,Nedoats 11,Indian Reserve-Réserve indienne,59510146,0,contains,0.0,5951846,Nedoats 11,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5951846,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Nedoats 11 itself"
36874,New Aiyansh,Community,-129.0701892005,55.1973276876,New Aiyansh,Community,59490109,749,contains,0.0,5949035,Nisga'a,Nisga'a land,1794,contains,0.0,no,,,,,,,749,da,"2021 Census, dissemination area",high,da,59490109,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
14235,New Hazelton,District Municipality,-127.5869444438,55.2433333305,New Hazelton,District Municipality (1),59490170,602,contains,0.0,5949024,New Hazelton,District municipality,602,contains,0.0,yes,New Hazelton,District municipality,625,2021,666,2025,625,municipal,"BC Stats population estimate, July 1 2021",high,csd,5949024,0,,,FALSE,TRUE,municipality,"this is the population of the municipality of New Hazelton itself, as estimated by BC Stats for 2021 (the 2021 census counted 602)"
64930,Noonla 6,Indian Reserve,-124.0681356401,54.033158971,Noonla 6,Indian Reserve-Réserve indienne,59510247,511,contains,0.0,5951832,Noonla 6,Indian reserve,0,nearest-name,908.8,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5951832,0,,,FALSE,TRUE,indigenous,"the point lies 909 m outside the same-named census subdivision, inside Vanderhoof; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Noonla 6 itself"
60061,North Road 19,Indian Reserve,-124.2019444443,54.464722219,North Road 19,Indian Reserve-Réserve indienne,59510251,470,contains,0.0,5951015,Bulkley-Nechako C,Regional district electoral area,1266,contains,0.0,no,,,,,,,470,da,"2021 Census, dissemination area",high,da,59510251,6,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64896,North Tacla Lake 7,Indian Reserve,-125.9682554184,55.4831548415,North Tacla Lake 7,Indian Reserve-Réserve indienne,59510283,243,contains,0.0,5951848,North Tacla Lake,Indian reserve,243,contains,0.0,no,,,,,,,243,da,"2021 Census, dissemination area",high,da,59510283,1,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65142,Oschawwinna 3,Indian Reserve,-127.2682774328,54.9331299494,Oschawwinna 3,Indian Reserve-Réserve indienne,59510165,433,contains,0.0,5951051,Bulkley-Nechako A,Regional district electoral area,5587,contains,0.0,no,,,,,,,433,da,"2021 Census, dissemination area",high,da,59510165,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65849,Palling 1,Indian Reserve,-125.9182090931,54.3331396164,Palling 1,Indian Reserve-Réserve indienne,59510294,306,contains,0.0,5951820,Palling 1,Indian reserve,92,nearest-name,958.2,yes,,,,,,,92,csd,"2021 Census, census subdivision",medium,csd,5951820,0,,,FALSE,TRUE,indigenous,"the point lies 958 m outside the same-named census subdivision, inside Bulkley-Nechako B; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Palling 1 itself"
63901,Pinkut Lake 23,Indian Reserve,-125.6819444443,54.4166666639,Pinkut Lake 23,Indian Reserve-Réserve indienne,59510287,364,contains,0.0,5951028,Bulkley-Nechako B,Regional district electoral area,1706,contains,0.0,no,,,,,,,364,da,"2021 Census, dissemination area",high,da,59510287,2,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64814,Poison Creek 17,Indian Reserve,-125.7848675673,54.2331400544,Poison Creek 17,Indian Reserve-Réserve indienne,59510189,442,contains,0.0,5951028,Bulkley-Nechako B,Regional district electoral area,1706,contains,0.0,no,,,,,,,442,da,"2021 Census, dissemination area",high,da,59510189,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64816,Poison Creek 17A,Indian Reserve,-125.7848669499,54.2164731797,Poison Creek 17A,Indian Reserve-Réserve indienne,59510189,442,contains,0.0,5951844,Poison Creek 17A,Indian reserve,10,nearest-name,734.5,yes,,,,,,,10,csd,"2021 Census, census subdivision",medium,csd,5951844,0,,,FALSE,TRUE,indigenous,"the point lies 734 m outside the same-named census subdivision, inside Bulkley-Nechako B; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Poison Creek 17A itself"
21226,Prince George,City,-122.7452777785,53.9130555521,Prince George,City,59530059,245,contains,0.0,5953023,Prince George,City,76708,contains,0.0,yes,Prince George,City,80259,2021,85944,2025,80259,municipal,"BC Stats population estimate, July 1 2021",high,csd,5953023,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Prince George itself, as estimated by BC Stats for 2021 (the 2021 census counted 76,708)"
64918,Sackanitecla 2,Indian Reserve,-124.101465426,53.8998235921,Sackanitecla 2,Indian Reserve-Réserve indienne,59510237,467,contains,0.0,5951019,Bulkley-Nechako F,Regional district electoral area,3517,contains,0.0,no,,,,,,,467,da,"2021 Census, dissemination area",high,da,59510237,5,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64848,Seaspunkut 4,Indian Reserve,-124.7681600048,54.0498172231,Seaspunkut 4,Indian Reserve-Réserve indienne,59510230,10,contains,0.0,5951806,Seaspunkut 4,Indian reserve,10,contains,0.0,yes,,,,,,,10,csd,"2021 Census, census subdivision",high,csd,5951806,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Seaspunkut 4 itself"
65179,Sik-e-dakh 2,Indian Reserve,-127.6849729013,55.2997961761,Sik-e-dakh 2,Indian Reserve-Réserve indienne,59490173,209,contains,0.0,5949818,Sik-e-dakh 2,Indian reserve,209,contains,0.0,yes,,,,,,,209,csd,"2021 Census, census subdivision",high,csd,5949818,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Sik-e-dakh 2 itself"
64859,Skins Lake 16A,Indian Reserve,-125.901529523,53.9998023658,Skins Lake 16A,Indian Reserve-Réserve indienne,59510213,560,contains,0.0,5951823,Skins Lake 16A,Indian reserve,10,nearest-name,946.3,yes,,,,,,,10,csd,"2021 Census, census subdivision",medium,csd,5951823,0,,,FALSE,TRUE,indigenous,"the point lies 946 m outside the same-named census subdivision, inside Bulkley-Nechako E; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Skins Lake 16A itself"
64919,Skins Lake 16B,Indian Reserve,-125.6515193778,53.9498049347,Skins Lake 16B,Indian Reserve-Réserve indienne,59510211,0,contains,0.0,5951824,Skins Lake 16B,Indian reserve,0,contains,0.0,yes,,,,,,,0,csd,"2021 Census, census subdivision",high,csd,5951824,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Skins Lake 16B itself"
21687,Smithers,Town,-127.1761111116,54.7791666635,Smithers,Town,59510161,440,contains,0.0,5951043,Smithers,Town,5378,contains,0.0,yes,Smithers,Town,5620,2021,5627,2025,5620,municipal,"BC Stats population estimate, July 1 2021",high,csd,5951043,0,,,FALSE,TRUE,municipality + population>1000,"this is the population of the municipality of Smithers itself, as estimated by BC Stats for 2021 (the 2021 census counted 5,378)"
64870,Sowchea 3,Indian Reserve,-124.3959385016,54.4206598889,Sowchea 3,Indian Reserve-Réserve indienne,59510270,5,contains,0.0,5951804,Sowchea 3,Indian reserve,5,contains,0.0,yes,,,,,,,5,csd,"2021 Census, census subdivision",high,csd,5951804,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Sowchea 3 itself"
64869,Sowchea 3A,Indian Reserve,-124.4112169037,54.4234375142,Sowchea 3A,Indian Reserve-Réserve indienne,59510271,423,contains,0.0,5951015,Bulkley-Nechako C,Regional district electoral area,1266,contains,0.0,no,,,,,,,423,da,"2021 Census, dissemination area",high,da,59510271,0,,,FALSE,TRUE,indigenous,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64916,Stellaquo (Stella) 1,Indian Reserve,-124.9181650708,54.0498153571,Stellaquo (Stella) 1,Indian Reserve-Réserve indienne,59510225,189,contains,0.0,5951807,Stellaquo (Stella) 1,Indian reserve,189,contains,0.0,yes,,,,,,,189,csd,"2021 Census, census subdivision",high,csd,5951807,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Stellaquo (Stella) 1 itself"
64917,Stony Creek 1,Indian Reserve,-124.1194444447,53.94583333,Stony Creek 1,Indian Reserve-Réserve indienne,59510239,323,contains,0.0,5951809,Stony Creek 1,Indian reserve,323,contains,0.0,yes,,,,,,,323,csd,"2021 Census, census subdivision",high,csd,5951809,0,,,FALSE,TRUE,indigenous,"the geoname names its containing census subdivision, so this is the population of Stony Creek 1 itself"
